#Network | Station | Latitude | Longitude | Elevation | Sitename | StartTime | EndTime

#DATACENTER=IRISDMC,http://ds.iris.edu
ZG|R3715|33.540188|-116.591827|1434.2|Sage Brush Flats Array R3715|2014-05-09T00:00:00|2014-06-05T23:59:59
ZG|R3716|33.540394|-116.592056|1433.0|Sage Brush Flats Array R3716|2014-05-09T00:00:00|2014-06-06T23:59:59
ZG|R3717|33.540604|-116.5923|1431.6|Sage Brush Flats Array R3717|2014-05-08T00:00:00|2014-06-05T23:59:59
ZG|R3718|33.540825|-116.592514|1430.3|Sage Brush Flats Array R3718|2014-05-09T00:00:00|2014-06-04T23:59:59
ZG|R3719|33.541054|-116.592751|1428.2|Sage Brush Flats Array R3719|2014-05-08T00:00:00|2014-06-05T23:59:59
ZG|R3720|33.541245|-116.593002|1427.9|Sage Brush Flats Array R3720|2014-05-08T00:00:00|2014-06-04T23:59:59
ZG|R3801|33.537197|-116.588463|1439.1|Sage Brush Flats Array R3801|2014-05-10T00:00:00|2014-06-03T23:59:59
ZG|R3802|33.537418|-116.588722|1436.6|Sage Brush Flats Array R3802|2014-05-10T00:00:00|2014-06-05T23:59:59
ZG|R3803|33.537636|-116.588905|1435.5|Sage Brush Flats Array R3803|2014-05-10T00:00:00|2014-06-05T23:59:59
ZG|R3804|33.537842|-116.589172|1434.9|Sage Brush Flats Array R3804|2014-05-10T00:00:00|2014-06-05T23:59:59
ZG|R3805|33.538048|-116.589394|1436.4|Sage Brush Flats Array R3805|2014-05-10T00:00:00|2014-06-05T23:59:59
ZG|R3806|33.538265|-116.589645|1437.8|Sage Brush Flats Array R3806|2014-05-10T00:00:00|2014-06-05T23:59:59
ZG|R3807|33.53849|-116.589867|1436.7|Sage Brush Flats Array R3807|2014-05-10T00:00:00|2014-06-05T23:59:59
ZG|R3808|33.5387|-116.59008|1436.0|Sage Brush Flats Array R3808|2014-05-09T00:00:00|2014-06-05T23:59:59
ZG|R3809|33.538914|-116.590332|1435.5|Sage Brush Flats Array R3809|2014-05-10T00:00:00|2014-06-05T23:59:59
ZG|R3810|33.53915|-116.590561|1437.9|Sage Brush Flats Array R3810|2014-05-09T00:00:00|2014-06-05T23:59:59
ZG|R3811|33.53936|-116.590797|1437.9|Sage Brush Flats Array R3811|2014-05-09T00:00:00|2014-06-05T23:59:59
ZG|R3812|33.539574|-116.591042|1437.3|Sage Brush Flats Array R3812|2014-05-08T00:00:00|2014-06-04T23:59:59
ZG|R3813|33.53978|-116.591278|1436.3|Sage Brush Flats Array R3813|2014-05-09T00:00:00|2014-06-05T23:59:59
ZG|R3814|33.54002|-116.591492|1436.2|Sage Brush Flats Array R3814|2014-05-09T00:00:00|2014-06-05T23:59:59
ZG|R3815|33.540226|-116.591728|1435.0|Sage Brush Flats Array R3815|2014-05-09T00:00:00|2014-06-04T23:59:59
ZG|R3816|33.540443|-116.591957|1433.8|Sage Brush Flats Array R3816|2014-05-09T00:00:00|2014-06-05T23:59:59
ZG|R3817|33.540653|-116.592194|1432.4|Sage Brush Flats Array R3817|2014-05-08T00:00:00|2014-06-04T23:59:59
ZG|R3818|33.540874|-116.592422|1431.2|Sage Brush Flats Array R3818|2014-05-09T00:00:00|2014-06-01T23:59:59
ZG|R3819|33.5411|-116.592651|1429.2|Sage Brush Flats Array R3819|2014-05-08T00:00:00|2014-06-05T23:59:59
ZG|R3820|33.541313|-116.592911|1426.7|Sage Brush Flats Array R3820|2014-05-08T00:00:00|2014-06-05T23:59:59
ZG|R3901|33.537254|-116.588371|1437.8|Sage Brush Flats Array R3901|2014-05-11T00:00:00|2014-06-04T23:59:59
ZG|R3902|33.537476|-116.588577|1438.1|Sage Brush Flats Array R3902|2014-05-10T00:00:00|2014-06-04T23:59:59
ZG|R3903|33.537659|-116.588814|1437.3|Sage Brush Flats Array R3903|2014-05-10T00:00:00|2014-06-05T23:59:59
ZG|R3904|33.537895|-116.589058|1436.8|Sage Brush Flats Array R3904|2014-05-10T00:00:00|2014-06-04T23:59:59
ZG|R3905|33.538113|-116.589287|1437.9|Sage Brush Flats Array R3905|2014-05-10T00:00:00|2014-06-05T23:59:59
ZG|R3906|33.538326|-116.5895|1437.0|Sage Brush Flats Array R3906|2014-05-10T00:00:00|2014-06-04T23:59:59
ZG|R3907|33.538548|-116.589767|1437.2|Sage Brush Flats Array R3907|2014-05-10T00:00:00|2014-06-05T23:59:59
ZG|R3908|33.538773|-116.589996|1437.4|Sage Brush Flats Array R3908|2014-05-09T00:00:00|2014-06-05T23:59:59
ZG|R3909|33.538979|-116.590233|1436.7|Sage Brush Flats Array R3909|2014-05-10T00:00:00|2014-06-05T23:59:59
ZG|R3910|33.539207|-116.590477|1438.3|Sage Brush Flats Array R3910|2014-05-09T00:00:00|2014-06-05T23:59:59
ZG|R3911|33.53941|-116.590691|1439.0|Sage Brush Flats Array R3911|2014-05-09T00:00:00|2014-06-04T23:59:59
ZG|R3912|33.539616|-116.590935|1438.3|Sage Brush Flats Array R3912|2014-05-08T00:00:00|2014-06-05T23:59:59
ZG|R3913|33.539837|-116.591156|1437.6|Sage Brush Flats Array R3913|2014-05-09T00:00:00|2014-06-06T23:59:59
ZG|R3914|33.54007|-116.591385|1437.1|Sage Brush Flats Array R3914|2014-05-09T00:00:00|2014-06-05T23:59:59
ZG|R3915|33.540295|-116.591629|1435.9|Sage Brush Flats Array R3915|2014-05-09T00:00:00|2014-06-05T23:59:59
ZG|R3916|33.540493|-116.59185|1435.1|Sage Brush Flats Array R3916|2014-05-09T00:00:00|2014-06-05T23:59:59
ZG|R3917|33.540718|-116.592087|1433.3|Sage Brush Flats Array R3917|2014-05-08T00:00:00|2014-06-05T23:59:59
ZG|R3918|33.540932|-116.5923|1432.5|Sage Brush Flats Array R3918|2014-05-09T00:00:00|2014-06-05T23:59:59
ZG|R3919|33.541153|-116.592537|1429.7|Sage Brush Flats Array R3919|2014-05-08T00:00:00|2014-06-05T23:59:59
ZG|R3920|33.541351|-116.592796|1428.1|Sage Brush Flats Array R3920|2014-05-08T00:00:00|2014-06-05T23:59:59
ZG|R4001|33.537319|-116.588272|1438.4|Sage Brush Flats Array R4001|2014-05-11T00:00:00|2014-06-05T23:59:59
ZG|R4002|33.53751|-116.58847|1441.2|Sage Brush Flats Array R4002|2014-05-10T00:00:00|2014-06-06T23:59:59
ZG|R4003|33.53772|-116.588715|1437.9|Sage Brush Flats Array R4003|2014-05-10T00:00:00|2014-06-04T23:59:59
ZG|R4004|33.537952|-116.588959|1440.4|Sage Brush Flats Array R4004|2014-05-10T00:00:00|2014-06-05T23:59:59
ZG|R4005|33.538174|-116.589188|1442.3|Sage Brush Flats Array R4005|2014-05-10T00:00:00|2014-06-05T23:59:59
ZG|R4006|33.53838|-116.589424|1439.0|Sage Brush Flats Array R4006|2014-05-10T00:00:00|2014-06-03T23:59:59
ZG|R4007|33.538597|-116.589684|1438.3|Sage Brush Flats Array R4007|2014-05-10T00:00:00|2014-06-05T23:59:59
ZG|R4008|33.538815|-116.589905|1438.8|Sage Brush Flats Array R4008|2014-05-09T00:00:00|2014-06-04T23:59:59
ZG|R4009|33.539036|-116.590126|1439.0|Sage Brush Flats Array R4009|2014-05-10T00:00:00|2014-06-05T23:59:59
ZG|R4010|33.539242|-116.590363|1438.9|Sage Brush Flats Array R4010|2014-05-09T00:00:00|2014-06-03T23:59:59
ZG|R4011|33.539448|-116.590576|1440.0|Sage Brush Flats Array R4011|2014-05-09T00:00:00|2014-06-04T23:59:59
ZG|R4012|33.539669|-116.590843|1439.2|Sage Brush Flats Array R4012|2014-05-09T00:00:00|2014-06-05T23:59:59
ZG|R4013|33.539886|-116.591049|1438.9|Sage Brush Flats Array R4013|2014-05-09T00:00:00|2014-06-05T23:59:59
ZG|R4014|33.5401|-116.591248|1438.6|Sage Brush Flats Array R4014|2014-05-09T00:00:00|2014-06-05T23:59:59
ZG|R4015|33.54034|-116.591522|1436.7|Sage Brush Flats Array R4015|2014-05-09T00:00:00|2014-06-05T23:59:59
ZG|R4016|33.54055|-116.591759|1435.6|Sage Brush Flats Array R4016|2014-05-09T00:00:00|2014-06-05T23:59:59
ZG|R4017|33.54076|-116.591995|1434.6|Sage Brush Flats Array R4017|2014-05-09T00:00:00|2014-06-01T23:59:59
ZG|R4018|33.540966|-116.592216|1434.0|Sage Brush Flats Array R4018|2014-05-09T00:00:00|2014-06-05T23:59:59
ZG|R4019|33.541199|-116.592438|1431.9|Sage Brush Flats Array R4019|2014-05-09T00:00:00|2014-06-04T23:59:59
ZG|R4020|33.541405|-116.592697|1429.4|Sage Brush Flats Array R4020|2014-05-09T00:00:00|2014-06-05T23:59:59
ZG|R4101|33.53735|-116.588135|1439.7|Sage Brush Flats Array R4101|2014-05-11T00:00:00|2014-06-05T23:59:59
ZG|R4102|33.53759|-116.588364|1445.2|Sage Brush Flats Array R4102|2014-05-10T00:00:00|2014-06-04T23:59:59
ZG|R4103|33.537819|-116.588646|1436.4|Sage Brush Flats Array R4103|2014-05-10T00:00:00|2014-06-04T23:59:59
ZG|R4104|33.538006|-116.58886|1445.0|Sage Brush Flats Array R4104|2014-05-10T00:00:00|2014-06-05T23:59:59
ZG|R4105|33.538242|-116.589104|1444.4|Sage Brush Flats Array R4105|2014-05-10T00:00:00|2014-06-04T23:59:59
ZG|R4106|33.538441|-116.589302|1442.6|Sage Brush Flats Array R4106|2014-05-10T00:00:00|2014-05-30T23:59:59
ZG|R4107|33.538658|-116.589569|1441.4|Sage Brush Flats Array R4107|2014-05-10T00:00:00|2014-06-06T23:59:59
ZG|R4108|33.538879|-116.589775|1442.7|Sage Brush Flats Array R4108|2014-05-09T00:00:00|2014-06-04T23:59:59
ZG|R4109|33.539101|-116.590019|1442.7|Sage Brush Flats Array R4109|2014-05-10T00:00:00|2014-06-05T23:59:59
ZG|R4110|33.539295|-116.59024|1440.5|Sage Brush Flats Array R4110|2014-05-09T00:00:00|2014-06-04T23:59:59
ZG|R4111|33.539497|-116.590477|1440.9|Sage Brush Flats Array R4111|2014-05-09T00:00:00|2014-06-05T23:59:59
ZG|R4112|33.539707|-116.590736|1439.9|Sage Brush Flats Array R4112|2014-05-09T00:00:00|2014-06-05T23:59:59
ZG|R4113|33.539944|-116.59095|1440.2|Sage Brush Flats Array R4113|2014-05-09T00:00:00|2014-06-05T23:59:59
ZG|R4114|33.540157|-116.591171|1439.3|Sage Brush Flats Array R4114|2014-05-09T00:00:00|2014-06-05T23:59:59
ZG|R4115|33.540379|-116.591423|1439.7|Sage Brush Flats Array R4115|2014-05-09T00:00:00|2014-06-05T23:59:59
ZG|R4116|33.540592|-116.591637|1436.9|Sage Brush Flats Array R4116|2014-05-09T00:00:00|2014-06-04T23:59:59
ZG|R4117|33.540813|-116.59185|1438.5|Sage Brush Flats Array R4117|2014-05-09T00:00:00|2014-06-05T23:59:59
ZG|R4118|33.541016|-116.592117|1435.7|Sage Brush Flats Array R4118|2014-05-09T00:00:00|2014-06-05T23:59:59
ZG|R4119|33.541256|-116.592323|1434.2|Sage Brush Flats Array R4119|2014-05-09T00:00:00|2014-06-05T23:59:59
ZG|R4120|33.541439|-116.592583|1431.1|Sage Brush Flats Array R4120|2014-05-09T00:00:00|2014-06-04T23:59:59
ZG|R4201|33.537418|-116.588058|1441.2|Sage Brush Flats Array R4201|2014-05-11T00:00:00|2014-06-05T23:59:59
ZG|R4202|33.537636|-116.588272|1446.9|Sage Brush Flats Array R4202|2014-05-10T00:00:00|2014-06-05T23:59:59
ZG|R4203|33.537861|-116.588516|1440.7|Sage Brush Flats Array R4203|2014-05-10T00:00:00|2014-06-04T23:59:59
ZG|R4204|33.538071|-116.588753|1448.6|Sage Brush Flats Array R4204|2014-05-10T00:00:00|2014-06-05T23:59:59
ZG|R4205|33.538296|-116.588997|1446.1|Sage Brush Flats Array R4205|2014-05-10T00:00:00|2014-06-05T23:59:59
ZG|R4206|33.538502|-116.589211|1443.4|Sage Brush Flats Array R4206|2014-05-10T00:00:00|2014-06-05T23:59:59
ZG|R4207|33.538712|-116.589462|1444.8|Sage Brush Flats Array R4207|2014-05-10T00:00:00|2014-06-06T23:59:59
ZG|R4208|33.538925|-116.589684|1446.3|Sage Brush Flats Array R4208|2014-05-09T00:00:00|2014-06-05T23:59:59
ZG|R4209|33.539135|-116.589905|1445.5|Sage Brush Flats Array R4209|2014-05-10T00:00:00|2014-06-06T23:59:59
ZG|R4210|33.539368|-116.590157|1444.4|Sage Brush Flats Array R4210|2014-05-09T00:00:00|2014-06-06T23:59:59
ZG|R4211|33.539574|-116.590393|1444.6|Sage Brush Flats Array R4211|2014-05-09T00:00:00|2014-06-06T23:59:59
ZG|R4212|33.539768|-116.590591|1443.6|Sage Brush Flats Array R4212|2014-05-09T00:00:00|2014-06-05T23:59:59
ZG|R4213|33.539989|-116.590836|1440.9|Sage Brush Flats Array R4213|2014-05-09T00:00:00|2014-06-06T23:59:59
ZG|R4214|33.540195|-116.591072|1440.5|Sage Brush Flats Array R4214|2014-05-09T00:00:00|2014-06-06T23:59:59
ZG|R4215|33.540421|-116.591324|1440.0|Sage Brush Flats Array R4215|2014-05-09T00:00:00|2014-06-02T23:59:59
ZG|R4216|33.540646|-116.591499|1441.7|Sage Brush Flats Array R4216|2014-05-09T00:00:00|2014-06-06T23:59:59
ZG|R4217|33.540878|-116.591774|1442.8|Sage Brush Flats Array R4217|2014-05-09T00:00:00|2014-06-06T23:59:59
ZG|R4218|33.541084|-116.592003|1439.5|Sage Brush Flats Array R4218|2014-05-09T00:00:00|2014-06-06T23:59:59
ZG|R4219|33.541317|-116.592224|1435.6|Sage Brush Flats Array R4219|2014-05-09T00:00:00|2014-06-06T23:59:59
ZG|R4220|33.541508|-116.592484|1436.6|Sage Brush Flats Array R4220|2014-05-09T00:00:00|2014-06-04T23:59:59
ZG|R4301|33.537468|-116.587952|1441.7|Sage Brush Flats Array R4301|2014-05-11T00:00:00|2014-06-05T23:59:59
ZG|R4302|33.537708|-116.588188|1449.3|Sage Brush Flats Array R4302|2014-05-10T00:00:00|2014-06-05T23:59:59
ZG|R4303|33.53791|-116.588417|1444.4|Sage Brush Flats Array R4303|2014-05-10T00:00:00|2014-06-05T23:59:59
ZG|R4304|33.538113|-116.588646|1450.0|Sage Brush Flats Array R4304|2014-05-10T00:00:00|2014-06-05T23:59:59
ZG|R4305|33.538357|-116.58886|1449.4|Sage Brush Flats Array R4305|2014-05-10T00:00:00|2014-06-05T23:59:59
ZG|R4306|33.538555|-116.589134|1443.6|Sage Brush Flats Array R4306|2014-05-10T00:00:00|2014-06-04T23:59:59
ZG|R4307|33.538773|-116.589363|1449.6|Sage Brush Flats Array R4307|2014-05-10T00:00:00|2014-06-05T23:59:59
ZG|R4308|33.538986|-116.589584|1451.7|Sage Brush Flats Array R4308|2014-05-09T00:00:00|2014-06-07T23:59:59
ZG|R4309|33.539196|-116.589821|1450.2|Sage Brush Flats Array R4309|2014-05-10T00:00:00|2014-06-05T23:59:59
ZG|R4310|33.539425|-116.59005|1448.9|Sage Brush Flats Array R4310|2014-05-09T00:00:00|2014-06-05T23:59:59
ZG|R4311|33.539612|-116.590279|1448.0|Sage Brush Flats Array R4311|2014-05-09T00:00:00|2014-06-06T23:59:59
ZG|R4312|33.539825|-116.590508|1448.4|Sage Brush Flats Array R4312|2014-05-09T00:00:00|2014-06-05T23:59:59
ZG|R4313|33.540066|-116.590729|1445.8|Sage Brush Flats Array R4313|2014-05-09T00:00:00|2014-06-06T23:59:59
ZG|R4314|33.540257|-116.590981|1443.1|Sage Brush Flats Array R4314|2014-05-09T00:00:00|2014-06-01T23:59:59
ZG|R4315|33.540493|-116.591217|1444.3|Sage Brush Flats Array R4315|2014-05-09T00:00:00|2014-06-05T23:59:59
ZG|R4316|33.540688|-116.591385|1445.4|Sage Brush Flats Array R4316|2014-05-09T00:00:00|2014-06-06T23:59:59
ZG|R4317|33.540936|-116.591667|1447.2|Sage Brush Flats Array R4317|2014-05-09T00:00:00|2014-06-05T23:59:59
ZG|R4318|33.541138|-116.591888|1442.1|Sage Brush Flats Array R4318|2014-05-09T00:00:00|2014-06-07T23:59:59
ZG|R4319|33.541367|-116.592155|1438.3|Sage Brush Flats Array R4319|2014-05-09T00:00:00|2014-06-05T23:59:59
ZG|R4320|33.541565|-116.592384|1440.5|Sage Brush Flats Array R4320|2014-05-09T00:00:00|2014-06-05T23:59:59
ZG|R4401|33.537521|-116.587852|1443.1|Sage Brush Flats Array R4401|2014-05-11T00:00:00|2014-06-03T23:59:59
ZG|R4402|33.537762|-116.588097|1450.9|Sage Brush Flats Array R4402|2014-05-10T00:00:00|2014-06-05T23:59:59
ZG|R4403|33.537952|-116.58828|1448.8|Sage Brush Flats Array R4403|2014-05-10T00:00:00|2014-06-05T23:59:59
ZG|R4404|33.538174|-116.588547|1452.1|Sage Brush Flats Array R4404|2014-05-10T00:00:00|2014-06-06T23:59:59
ZG|R4405|33.53838|-116.588783|1450.9|Sage Brush Flats Array R4405|2014-05-10T00:00:00|2014-06-06T23:59:59
ZG|R4406|33.538609|-116.589012|1450.6|Sage Brush Flats Array R4406|2014-05-10T00:00:00|2014-06-05T23:59:59
ZG|R4407|33.538818|-116.589249|1453.6|Sage Brush Flats Array R4407|2014-05-10T00:00:00|2014-06-05T23:59:59
ZG|R4408|33.53904|-116.589493|1455.1|Sage Brush Flats Array R4408|2014-05-09T00:00:00|2014-06-05T23:59:59
ZG|R4409|33.539268|-116.589722|1455.8|Sage Brush Flats Array R4409|2014-05-10T00:00:00|2014-06-04T23:59:59
ZG|R4410|33.539455|-116.589912|1454.8|Sage Brush Flats Array R4410|2014-05-09T00:00:00|2014-06-06T23:59:59
ZG|R4411|33.539661|-116.590187|1451.2|Sage Brush Flats Array R4411|2014-05-09T00:00:00|2014-06-05T23:59:59
ZG|R4412|33.539883|-116.590424|1453.3|Sage Brush Flats Array R4412|2014-05-09T00:00:00|2014-06-05T23:59:59
ZG|R4413|33.540096|-116.59063|1450.6|Sage Brush Flats Array R4413|2014-05-09T00:00:00|2014-06-06T23:59:59
ZG|R4414|33.54031|-116.590874|1448.3|Sage Brush Flats Array R4414|2014-05-09T00:00:00|2014-06-06T23:59:59
ZG|R4415|33.540546|-116.59111|1449.5|Sage Brush Flats Array R4415|2014-05-09T00:00:00|2014-06-06T23:59:59
ZG|R4416|33.540745|-116.591278|1449.4|Sage Brush Flats Array R4416|2014-05-09T00:00:00|2014-06-05T23:59:59
ZG|R4417|33.540981|-116.591568|1452.8|Sage Brush Flats Array R4417|2014-05-09T00:00:00|2014-06-07T23:59:59
ZG|R4418|33.541199|-116.591789|1445.7|Sage Brush Flats Array R4418|2014-05-09T00:00:00|2014-06-07T23:59:59
ZG|R4419|33.541416|-116.592018|1443.3|Sage Brush Flats Array R4419|2014-05-09T00:00:00|2014-06-05T23:59:59
ZG|R4420|33.541618|-116.5923|1443.3|Sage Brush Flats Array R4420|2014-05-09T00:00:00|2014-06-06T23:59:59
ZG|R4501|33.537579|-116.587753|1444.4|Sage Brush Flats Array R4501|2014-05-11T00:00:00|2014-06-05T23:59:59
ZG|R4502|33.537804|-116.587967|1453.0|Sage Brush Flats Array R4502|2014-05-10T00:00:00|2014-06-05T23:59:59
ZG|R4503|33.538017|-116.588196|1451.4|Sage Brush Flats Array R4503|2014-05-10T00:00:00|2014-06-05T23:59:59
ZG|R4504|33.538239|-116.588448|1452.6|Sage Brush Flats Array R4504|2014-05-10T00:00:00|2014-06-05T23:59:59
ZG|R4505|33.538437|-116.588669|1454.1|Sage Brush Flats Array R4505|2014-05-10T00:00:00|2014-06-05T23:59:59
ZG|R4506|33.538643|-116.588905|1455.2|Sage Brush Flats Array R4506|2014-05-10T00:00:00|2014-05-22T23:59:59
ZG|R4507|33.538887|-116.589149|1457.7|Sage Brush Flats Array R4507|2014-05-10T00:00:00|2014-06-06T23:59:59
ZG|R4508|33.539085|-116.589378|1458.7|Sage Brush Flats Array R4508|2014-05-09T00:00:00|2014-06-06T23:59:59
ZG|R4509|33.539318|-116.589615|1460.9|Sage Brush Flats Array R4509|2014-05-10T00:00:00|2014-06-06T23:59:59
ZG|R4510|33.539494|-116.58979|1458.9|Sage Brush Flats Array R4510|2014-05-09T00:00:00|2014-06-06T23:59:59
ZG|R4511|33.539715|-116.590088|1454.2|Sage Brush Flats Array R4511|2014-05-09T00:00:00|2014-06-05T23:59:59
ZG|R4512|33.539963|-116.590324|1458.3|Sage Brush Flats Array R4512|2014-05-09T00:00:00|2014-06-05T23:59:59
ZG|R4513|33.540161|-116.590538|1456.3|Sage Brush Flats Array R4513|2014-05-09T00:00:00|2014-06-02T23:59:59
ZG|R4514|33.540379|-116.590744|1456.3|Sage Brush Flats Array R4514|2014-05-09T00:00:00|2014-06-07T23:59:59
ZG|R4515|33.540619|-116.590988|1455.0|Sage Brush Flats Array R4515|2014-05-09T00:00:00|2014-06-06T23:59:59
ZG|R4516|33.540802|-116.591217|1453.8|Sage Brush Flats Array R4516|2014-05-09T00:00:00|2014-06-04T23:59:59
ZG|R4517|33.541046|-116.591469|1455.8|Sage Brush Flats Array R4517|2014-05-09T00:00:00|2014-06-05T23:59:59
ZG|R4518|33.541248|-116.591713|1449.7|Sage Brush Flats Array R4518|2014-05-09T00:00:00|2014-06-06T23:59:59
ZG|R4519|33.541477|-116.591927|1448.3|Sage Brush Flats Array R4519|2014-05-09T00:00:00|2014-06-05T23:59:59
ZG|R4520|33.541679|-116.592194|1444.7|Sage Brush Flats Array R4520|2014-05-09T00:00:00|2014-06-06T23:59:59
ZG|R4601|33.53764|-116.587631|1446.0|Sage Brush Flats Array R4601|2014-05-11T00:00:00|2014-06-05T23:59:59
ZG|R4602|33.537849|-116.587868|1455.7|Sage Brush Flats Array R4602|2014-05-10T00:00:00|2014-06-05T23:59:59
ZG|R4603|33.538071|-116.588097|1454.3|Sage Brush Flats Array R4603|2014-05-10T00:00:00|2014-06-05T23:59:59
ZG|R4604|33.538284|-116.588341|1449.5|Sage Brush Flats Array R4604|2014-05-10T00:00:00|2014-06-05T23:59:59
ZG|R4605|33.538502|-116.588562|1457.5|Sage Brush Flats Array R4605|2014-05-10T00:00:00|2014-06-03T23:59:59
ZG|R4606|33.538712|-116.588799|1459.8|Sage Brush Flats Array R4606|2014-05-10T00:00:00|2014-06-05T23:59:59
ZG|R4607|33.538933|-116.589058|1460.8|Sage Brush Flats Array R4607|2014-05-09T00:00:00|2014-06-06T23:59:59
ZG|R4608|33.539135|-116.589272|1462.8|Sage Brush Flats Array R4608|2014-05-09T00:00:00|2014-06-03T23:59:59
ZG|R4609|33.53936|-116.5895|1464.4|Sage Brush Flats Array R4609|2014-05-10T00:00:00|2014-06-06T23:59:59
ZG|R4610|33.539558|-116.589729|1459.8|Sage Brush Flats Array R4610|2014-05-09T00:00:00|2014-06-06T23:59:59
ZG|R4611|33.539783|-116.589966|1458.8|Sage Brush Flats Array R4611|2014-05-09T00:00:00|2014-06-06T23:59:59
ZG|R4612|33.540009|-116.590218|1460.8|Sage Brush Flats Array R4612|2014-05-09T00:00:00|2014-06-06T23:59:59
ZG|R4613|33.540222|-116.590439|1461.8|Sage Brush Flats Array R4613|2014-05-09T00:00:00|2014-06-07T23:59:59
ZG|R4614|33.54044|-116.590683|1462.3|Sage Brush Flats Array R4614|2014-05-09T00:00:00|2014-06-03T23:59:59
ZG|R4615|33.540661|-116.590904|1460.4|Sage Brush Flats Array R4615|2014-05-09T00:00:00|2014-06-05T23:59:59
ZG|R4616|33.540855|-116.591133|1458.0|Sage Brush Flats Array R4616|2014-05-09T00:00:00|2014-06-05T23:59:59
ZG|R4617|33.541088|-116.591354|1459.8|Sage Brush Flats Array R4617|2014-05-09T00:00:00|2014-06-06T23:59:59
ZG|R4618|33.541325|-116.591591|1456.9|Sage Brush Flats Array R4618|2014-05-09T00:00:00|2014-06-06T23:59:59
ZG|R4619|33.541531|-116.591827|1453.3|Sage Brush Flats Array R4619|2014-05-09T00:00:00|2014-06-06T23:59:59
ZG|R4620|33.541737|-116.592056|1448.9|Sage Brush Flats Array R4620|2014-05-09T00:00:00|2014-06-06T23:59:59
ZG|R4701|33.537697|-116.587517|1450.4|Sage Brush Flats Array R4701|2014-05-11T00:00:00|2014-06-04T23:59:59
ZG|R4702|33.537895|-116.587784|1457.7|Sage Brush Flats Array R4702|2014-05-10T00:00:00|2014-05-29T23:59:59
ZG|R4703|33.538132|-116.587982|1458.8|Sage Brush Flats Array R4703|2014-05-10T00:00:00|2014-06-05T23:59:59
ZG|R4704|33.538334|-116.588257|1450.9|Sage Brush Flats Array R4704|2014-05-10T00:00:00|2014-06-05T23:59:59
ZG|R4705|33.538555|-116.588478|1459.1|Sage Brush Flats Array R4705|2014-05-10T00:00:00|2014-06-06T23:59:59
ZG|R4706|33.538769|-116.588707|1462.9|Sage Brush Flats Array R4706|2014-05-10T00:00:00|2014-06-04T23:59:59
ZG|R4707|33.538979|-116.588905|1462.9|Sage Brush Flats Array R4707|2014-05-09T00:00:00|2014-06-06T23:59:59
ZG|R4708|33.539196|-116.589172|1466.2|Sage Brush Flats Array R4708|2014-05-10T00:00:00|2014-06-06T23:59:59
ZG|R4709|33.539402|-116.589394|1466.8|Sage Brush Flats Array R4709|2014-05-10T00:00:00|2014-06-06T23:59:59
ZG|R4710|33.539608|-116.589607|1465.0|Sage Brush Flats Array R4710|2014-05-09T00:00:00|2014-06-06T23:59:59
ZG|R4711|33.53986|-116.589882|1462.7|Sage Brush Flats Array R4711|2014-05-09T00:00:00|2014-06-06T23:59:59
ZG|R4712|33.540054|-116.590126|1463.1|Sage Brush Flats Array R4712|2014-05-09T00:00:00|2014-06-06T23:59:59
ZG|R4713|33.540283|-116.590363|1464.9|Sage Brush Flats Array R4713|2014-05-09T00:00:00|2014-05-24T23:59:59
ZG|R4714|33.540478|-116.590553|1466.1|Sage Brush Flats Array R4714|2014-05-09T00:00:00|2014-06-06T23:59:59
ZG|R4715|33.54068|-116.590797|1463.6|Sage Brush Flats Array R4715|2014-05-09T00:00:00|2014-06-06T23:59:59
ZG|R4716|33.540932|-116.591011|1462.4|Sage Brush Flats Array R4716|2014-05-09T00:00:00|2014-05-30T23:59:59
ZG|R4717|33.541142|-116.591248|1464.8|Sage Brush Flats Array R4717|2014-05-09T00:00:00|2014-06-07T23:59:59
ZG|R4718|33.541351|-116.591492|1460.7|Sage Brush Flats Array R4718|2014-05-09T00:00:00|2014-06-05T23:59:59
ZG|R4719|33.541592|-116.591713|1458.0|Sage Brush Flats Array R4719|2014-05-09T00:00:00|2014-06-06T23:59:59
ZG|R4720|33.541801|-116.591988|1453.6|Sage Brush Flats Array R4720|2014-05-09T00:00:00|2014-06-06T23:59:59
ZG|R4801|33.537746|-116.587425|1455.7|Sage Brush Flats Array R4801|2014-05-11T00:00:00|2014-06-04T23:59:59
ZG|R4802|33.53796|-116.587624|1460.3|Sage Brush Flats Array R4802|2014-05-11T00:00:00|2014-06-06T23:59:59
ZG|R4803|33.538166|-116.587891|1460.3|Sage Brush Flats Array R4803|2014-05-10T00:00:00|2014-06-05T23:59:59
ZG|R4804|33.53841|-116.588127|1450.8|Sage Brush Flats Array R4804|2014-05-10T00:00:00|2014-05-31T23:59:59
ZG|R4805|33.538601|-116.588379|1458.2|Sage Brush Flats Array R4805|2014-05-10T00:00:00|2014-06-05T23:59:59
ZG|R4806|33.538826|-116.5886|1465.1|Sage Brush Flats Array R4806|2014-05-10T00:00:00|2014-06-06T23:59:59
ZG|R4807|33.539036|-116.588837|1465.8|Sage Brush Flats Array R4807|2014-05-09T00:00:00|2014-06-06T23:59:59
ZG|R4808|33.539253|-116.589073|1468.4|Sage Brush Flats Array R4808|2014-05-10T00:00:00|2014-06-04T23:59:59
